date,timestamp,year,month,month_name,quarter,day,day_of_year,day_of_week,is_weekend,hour,time_block,load_2024_mw,load_2023_mw,frequency_hz,load_delta_2024_vs_2023_mw,load_delta_2024_vs_2023_pct,daily_peak_load_2024_mw,daily_min_load_2024_mw,daily_avg_load_2024_mw,load_factor_vs_daily_peak,is_daily_peak_hour,is_daily_min_hour,ramp_1h_mw,load_percentile_within_day,is_evening_peak_window,ev_shift_potential_mw,outage_source_month_available,outages_started_hour,outages_active_hour,outage_active_minutes_hour,forced_outages_started_hour,forced_outage_active_minutes_hour,line_clear_started_hour,load_curtailment_started_hour,unique_zones_started_hour,active_zones_hour,high_voltage_started_hour,avg_duration_started_min_hour,outages_total_day,forced_outages_day,line_clear_day,load_curtailment_day,zones_affected_day,high_voltage_outages_day,avg_outage_duration_min_day,top_outage_zone_day,top_outage_zone_count_day,zone_outage_concentration_hhi,grid_stress_index_0_100,charging_window_recommendation,load_curve_source_file,load_data_coverage_note,transformer_outages_started_hour,line_outages_started_hour,avg_transformer_capacity_mva_hour,max_transformer_capacity_mva_hour,avg_line_capacity_kv_hour,max_line_capacity_kv_hour,outage_location_centroid_lat_hour,outage_location_centroid_lon_hour,nearest_ev_distance_km_hour,nearest_ev_distance_km_min_hour,nearest_ev_point_name_hour,likely_resource_for_transformer_hour,resource_total_mu_day,resource_thermal_mu_day,resource_hydro_mu_day,resource_solar_mu_day,resource_cgs_import_mu_day,resource_other_mu_day,resource_thermal_share_day,resource_hydro_share_day,resource_solar_share_day,resource_cgs_import_share_day,dominant_power_resource_day
10/04/24,10/04/24 7:00,2024,10,October,Q4,4,278,Friday,FALSE,7,07:00-08:00,10259.24,10752.6175,50.045,-493.3775,-0.045884409,12279.97,7098.6125,9734.550313,0.8354450377321766,FALSE,FALSE,1696.414999999997,0.5833333333333334,FALSE,524.6896874999984,FALSE,,,,,,,,,,,,,,,,,,,,,,38.45,neutral,D04OCT2024.xls,,3,5,,,52.8,66,12.62749063,76.39646208,55.42389381936873,0.7423772416484493,ev_node_9527967749,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 8:00,2024,10,October,Q4,4,278,Friday,FALSE,8,08:00-09:00,10943.2375,11498.56,50.045,-555.3225,-0.04829496,12279.97,7098.6125,9734.550313,0.8911452959575633,FALSE,FALSE,683.9975000000013,0.7083333333333334,FALSE,1208.687188,FALSE,,,,,,,,,,,,,,,,,,,,,,43.89,neutral,D04OCT2024.xls,,2,3,,,95.33333333333333,110,,,,,,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 9:00,2024,10,October,Q4,4,278,Friday,FALSE,9,09:00-10:00,11123.885,12362.1675,50.045,-1238.2825,-0.100167103,12279.97,7098.6125,9734.550313,0.9058560403649194,FALSE,FALSE,180.6475000000009,0.75,FALSE,1389.334687500001,FALSE,,,,,,,,,,,,,,,,,,,,,,45.37,neutral,D04OCT2024.xls,,3,2,10,10,110,110,16.567775150000003,75.01310525,52.242036393266375,49.509161500964325,ev_node_5305546325,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 10:00,2024,10,October,Q4,4,278,Friday,FALSE,10,10:00-11:00,12072.6625,14326.32,50.02,-2253.6575,-0.15730889,12279.97,7098.6125,9734.550313,0.983118241,FALSE,FALSE,948.7775,0.9583333333333334,FALSE,2338.112187500001,FALSE,,,,,,,,,,,,,,,,,,,,,,59.43,avoid_peak,D04OCT2024.xls,,1,3,,,117.33333333333333,220,14.0817658,76.76778493333335,27.275081294862854,1.2642961467004312,ev_node_5305546325,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 11:00,2024,10,October,Q4,4,278,Friday,FALSE,11,11:00-12:00,12033.045,14522.0125,50.05,-2488.9675,-0.171392739,12279.97,7098.6125,9734.550313,0.9798920518535468,FALSE,FALSE,-39.6175,0.9166666666666666,FALSE,2298.494687499999,FALSE,,,,,,,,,,,,,,,,,,,,,,55.08,avoid_peak,D04OCT2024.xls,,2,3,,,146.66666666666666,220,15.439425666666665,74.88693333333333,34.13772645805081,5.217640120047152,Gogate Plaza,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 12:00,2024,10,October,Q4,4,278,Friday,FALSE,12,12:00-13:00,12279.97,14307.7825,50.02500000000001,-2027.8125,-0.141727937,12279.97,7098.6125,9734.550313,1,TRUE,FALSE,246.9250000000029,1,FALSE,2545.419687500002,FALSE,,,,,,,,,,,,,,,,,,,,,,60.5,avoid_peak,D04OCT2024.xls,,2,5,,,83.6,110,14.63999025,76.5156703,33.81705975532534,0.36743070851344367,ev_node_5305546325,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 13:00,2024,10,October,Q4,4,278,Friday,FALSE,13,13:00-14:00,11991.765,14093.6025,50.025,-2101.8375,-0.149134155,12279.97,7098.6125,9734.550313,0.9765304801233228,FALSE,FALSE,-288.205,0.875,FALSE,2257.214688,FALSE,,,,,,,,,,,,,,,,,,,,,,53.09,avoid_peak,D04OCT2024.xls,,2,0,,,,,,,,,,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 14:00,2024,10,October,Q4,4,278,Friday,FALSE,14,14:00-15:00,11758.9275,13885.9075,50.07,-2126.98,-0.153175441,12279.97,7098.6125,9734.550313,0.9575697253332052,FALSE,FALSE,-232.8375,0.8333333333333334,FALSE,2024.377188,FALSE,,,,,,,,,,,,,,,,,,,,,,50.47,avoid_peak,D04OCT2024.xls,,,,,,,,,,,,,,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 15:00,2024,10,October,Q4,4,278,Friday,FALSE,15,15:00-16:00,11434.8525,13940.7675,50.05,-2505.915,-0.17975445,12279.97,7098.6125,9734.550313,0.931179189,FALSE,FALSE,-324.075,0.7916666666666666,FALSE,1700.302187499999,FALSE,,,,,,,,,,,,,,,,,,,,,,48.16,neutral,D04OCT2024.xls,,2,2,,,110,110,14.0848789,75.222524,72.68253614142306,72.68253614142306,Tata Power TSS Sirsi,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 16:00,2024,10,October,Q4,4,278,Friday,FALSE,16,16:00-17:00,10916.925,13565.36,50.02500000000001,-2648.435,-0.195235143,12279.97,7098.6125,9734.550313,0.8890025789965283,FALSE,FALSE,-517.9275,0.6666666666666666,FALSE,1182.374688,FALSE,,,,,,,,,,,,,,,,,,,,,,41.05,neutral,D04OCT2024.xls,,1,4,,,192.5,220,13.46950145,76.34297165000001,73.47490308135964,33.21257738302268,ev_node_13238855163,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 17:00,2024,10,October,Q4,4,278,Friday,FALSE,17,17:00-18:00,10411.655,12079.0125,50.065,-1667.3575,-0.138037567,12279.97,7098.6125,9734.550313,0.847856713,FALSE,FALSE,-505.27,0.625,FALSE,677.1046874999993,FALSE,,,,,,,,,,,,,,,,,,,,,,38.53,neutral,D04OCT2024.xls,,0,8,,,107.25,220,,,,,,,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 18:00,2024,10,October,Q4,4,278,Friday,FALSE,18,18:00-19:00,9973.155,10414.155,50.05,-441,-0.042346211,12279.97,7098.6125,9734.550313,0.8121481567137377,FALSE,FALSE,-438.5,0.5,TRUE,238.6046874999993,FALSE,,,,,,,,,,,,,,,,,,,,,,30.89,neutral,D04OCT2024.xls,,1,5,,,83.6,110,15.295245033333332,75.88159803333333,48.67997496846119,25.217163512687915,ev_node_5305546325,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 19:00,2024,10,October,Q4,4,278,Friday,FALSE,19,19:00-20:00,9979.3235,9223.58,50.03,755.7434999999987,0.081936027,12279.97,7098.6125,9734.550313,0.8126504787878145,FALSE,FALSE,6.168499999999767,0.5416666666666666,TRUE,244.7731875,FALSE,,,,,,,,,,,,,,,,,,,,,,32.51,neutral,D04OCT2024.xls,,,,,,,,,,,,,,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 20:00,2024,10,October,Q4,4,278,Friday,FALSE,20,20:00-21:00,9864.371,9165.5175,50.11,698.8534999999993,0.076248122,12279.97,7098.6125,9734.550313,0.8032895031502518,FALSE,FALSE,-114.9525,0.4583333333333333,TRUE,129.8206874999996,FALSE,,,,,,,,,,,,,,,,,,,,,,27.73,neutral,D04OCT2024.xls,,1,2,,,220,220,12.2036755,76.6678355,85.8004468,85.8004468,ev_node_13238855163,thermal,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 21:00,2024,10,October,Q4,4,278,Friday,FALSE,21,21:00-22:00,8690.545999999998,9102.82,50,-412.274,-0.0452908,12279.97,7098.6125,9734.550313,0.7077009145787814,FALSE,FALSE,-1173.825,0.4166666666666667,TRUE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,27.39,neutral,D04OCT2024.xls,,0,2,,,110,110,15.94749,75.3059798,83.08611532464876,83.08611532464876,Gogate Plaza,,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 22:00,2024,10,October,Q4,4,278,Friday,FALSE,22,22:00-23:00,8261.4435,8989.3675,50.03,-727.924,-0.080976109,12279.97,7098.6125,9734.550313,0.6727576288867154,FALSE,FALSE,-429.1025,0.3333333333333333,TRUE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,20.87,recommended,D04OCT2024.xls,,,,,,,,,,,,,,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/04/24,10/04/24 23:00,2024,10,October,Q4,4,278,Friday,FALSE,23,23:00-00:00,8016.7835,9280.8825,50.005,-1264.099,-0.136204612,12279.97,7098.6125,9734.550313,0.6528341274449366,FALSE,FALSE,-244.66,0.2916666666666667,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,18,recommended,D04OCT2024.xls,,,,,,,,,,,,,,117.38846,79.875,18.073459999999997,0,0,19.44,0.6804331533099591,0.15396283416615225,0,0,thermal
10/05/24,10/05/24 0:00,2024,10,October,Q4,5,279,Saturday,TRUE,0,00:00-01:00,7500.8025,8783.907500000001,49.98999999999999,-1283.105,-0.146074512,10849.5675,6973.9475,9080.977395833334,0.6913457610176629,FALSE,FALSE,,0.25,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,15,recommended,D05OCT2024.xls,,2,3,,,80.66666666666667,110,,,,,,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 1:00,2024,10,October,Q4,5,279,Saturday,TRUE,1,01:00-02:00,7401.575,9419.2825,49.95,-2017.7075,-0.214210318,10849.5675,6973.9475,9080.977395833334,0.6822000047467331,FALSE,FALSE,-99.2275,0.2083333333333333,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,12.73,recommended,D05OCT2024.xls,,2,5,,,96.8,220,14.091219,76.25650263333334,88.77748927784644,54.83459928677002,ev_node_6128170285,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 2:00,2024,10,October,Q4,5,279,Saturday,TRUE,2,02:00-03:00,7102.6775,9244.5375,49.99,-2141.86,-0.231689254,10849.5675,6973.9475,9080.977395833334,0.6546507499031645,FALSE,FALSE,-298.8975,0.125,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,8.19,recommended,D05OCT2024.xls,,1,3,,,66,66,,,,,,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 3:00,2024,10,October,Q4,5,279,Saturday,TRUE,3,03:00-04:00,6973.9475,9301.0275,49.98,-2327.08,-0.250196013,10849.5675,6973.9475,9080.977395833334,0.6427857608148898,FALSE,TRUE,-128.73,0.041666667,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,2.8,recommended,D05OCT2024.xls,,0,1,,,66,66,,,,,,,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 4:00,2024,10,October,Q4,5,279,Saturday,TRUE,4,04:00-05:00,6998.1275,9526.6625,50.05,-2528.535,-0.265416666,10849.5675,6973.9475,9080.977395833334,0.6450144210817621,FALSE,FALSE,24.17999999999938,0.083333333,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,5.06,recommended,D05OCT2024.xls,,1,2,,,66,66,12.3131383,76.2904073,90.52595177,90.52595177,ev_node_13238855163,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 5:00,2024,10,October,Q4,5,279,Saturday,TRUE,5,05:00-06:00,7357.9175,9447.0775,50.02500000000001,-2089.16,-0.221143523,10849.5675,6973.9475,9080.977395833334,0.678176112,FALSE,FALSE,359.79,0.1666666666666667,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,10.83,recommended,D05OCT2024.xls,,0,9,,,110,220,13.77392268,75.96533202500001,103.35609681865324,50.64766833481983,ev_node_5305546325,,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 6:00,2024,10,October,Q4,5,279,Saturday,TRUE,6,06:00-07:00,7800.1625,10118.955,50.005,-2318.7925,-0.229153356,10849.5675,6973.9475,9080.977395833334,0.7189376442885859,FALSE,FALSE,442.2450000000008,0.2916666666666667,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,18.52,recommended,D05OCT2024.xls,,1,7,,,78.57142857142857,110,14.636324933333334,76.63174286666667,96.79859054301085,45.172369602495486,ev_node_12432219066,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 7:00,2024,10,October,Q4,5,279,Saturday,TRUE,7,07:00-08:00,9105.35,11065.5025,49.99,-1960.1525,-0.177140848,10849.5675,6973.9475,9080.977395833334,0.8392362184022544,FALSE,FALSE,1305.187499999998,0.5,FALSE,24.37260416666504,FALSE,,,,,,,,,,,,,,,,,,,,,,33.01,neutral,D05OCT2024.xls,,1,1,,,110,110,,,,,,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 8:00,2024,10,October,Q4,5,279,Saturday,TRUE,8,08:00-09:00,9902.267499999998,11562.4975,49.965,-1660.23,-0.143587491,10849.5675,6973.9475,9080.977395833334,0.9126877638210004,FALSE,FALSE,796.9174999999996,0.6666666666666666,FALSE,821.2901041666646,FALSE,,,,,,,,,,,,,,,,,,,,,,41.84,neutral,D05OCT2024.xls,,0,10,,,92.4,110,15.703985283333333,75.75599681666667,55.73132473299327,25.217163512687915,ev_node_5305546325,,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 9:00,2024,10,October,Q4,5,279,Saturday,TRUE,9,09:00-10:00,10116.52,12511.6625,49.95,-2395.1425,-0.191432793,10849.5675,6973.9475,9080.977395833334,0.9324353251869256,FALSE,FALSE,214.2525000000005,0.7083333333333334,FALSE,1035.542604166665,FALSE,,,,,,,,,,,,,,,,,,,,,,42.99,neutral,D05OCT2024.xls,,6,7,,,138.28571428571428,220,14.13559177142857,76.23233318571428,90.50760794750313,12.817628810752266,ev_node_5305546325,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 10:00,2024,10,October,Q4,5,279,Saturday,TRUE,10,10:00-11:00,10755.6075,14373.3325,50.035,-3617.725,-0.251697023,10849.5675,6973.9475,9080.977395833334,0.9913397469530468,FALSE,FALSE,639.0874999999996,0.9166666666666666,FALSE,1674.630104166665,FALSE,,,,,,,,,,,,,,,,,,,,,,56.47,avoid_peak,D05OCT2024.xls,,3,10,10,10,160.6,220,14.665329024999998,75.69952995,116.27027802360283,79.29665159,ev_node_5305546325,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 11:00,2024,10,October,Q4,5,279,Saturday,TRUE,11,11:00-12:00,10805.83,14551.8,50.145,-3745.97,-0.257423137,10849.5675,6973.9475,9080.977395833334,0.9959687333158674,FALSE,FALSE,50.22250000000167,0.9583333333333334,FALSE,1724.852604166666,FALSE,,,,,,,,,,,,,,,,,,,,,,57.62,avoid_peak,D05OCT2024.xls,,9,12,13.333333333333334,20,124.66666666666667,220,15.0155426,75.4527154,88.57394710049799,12.966079562217823,Gogate Plaza,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 12:00,2024,10,October,Q4,5,279,Saturday,TRUE,12,12:00-13:00,10849.5675,14502.7875,49.995,-3653.22,-0.251897782,10849.5675,6973.9475,9080.977395833334,1,TRUE,FALSE,43.73749999999745,1,FALSE,1768.590104166664,FALSE,,,,,,,,,,,,,,,,,,,,,,60.1,avoid_peak,D05OCT2024.xls,,2,6,,,150.33333333333334,220,13.290748799999998,76.30901466666667,128.54592279597122,100.52512159102871,Tata Power TSS Sirsi,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 13:00,2024,10,October,Q4,5,279,Saturday,TRUE,13,13:00-14:00,10645.1875,14393.7425,50.02500000000001,-3748.555,-0.260429489,10849.5675,6973.9475,9080.977395833334,0.9811623827401416,FALSE,FALSE,-204.38,0.875,FALSE,1564.210104166666,FALSE,,,,,,,,,,,,,,,,,,,,,,52.97,avoid_peak,D05OCT2024.xls,,1,13,10,10,72.76923076923077,110,13.712685149999999,75.69320023333334,81.48169254699373,64.58641184111055,Tata Power TSS Sirsi,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 14:00,2024,10,October,Q4,5,279,Saturday,TRUE,14,14:00-15:00,10455.3075,14075.7925,49.98,-3620.485,-0.257213581,10849.5675,6973.9475,9080.977395833334,0.9636612242838252,FALSE,FALSE,-189.88,0.8333333333333334,FALSE,1374.330104166665,FALSE,,,,,,,,,,,,,,,,,,,,,,50.44,avoid_peak,D05OCT2024.xls,,3,4,20,20,66,66,14.1300241,75.82061540000001,75.15045452927744,49.71142731927173,ev_node_5305546325,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 15:00,2024,10,October,Q4,5,279,Saturday,TRUE,15,15:00-16:00,10330.465,14124.2725,49.995,-3793.8075,-0.268601976,10849.5675,6973.9475,9080.977395833334,0.952154544,FALSE,FALSE,-124.8425,0.7916666666666666,FALSE,1249.487604166667,FALSE,,,,,,,,,,,,,,,,,,,,,,47.79,neutral,D05OCT2024.xls,,1,14,20,20,81.71428571428571,110,15.04798102,75.64729471999999,28.403438224063894,0.7423772416484493,Gogate Plaza,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 16:00,2024,10,October,Q4,5,279,Saturday,TRUE,16,16:00-17:00,10279.9175,14188.295,50.04,-3908.3775,-0.275464917,10849.5675,6973.9475,9080.977395833334,0.9474956029353244,FALSE,FALSE,-50.5475,0.75,FALSE,1198.940104166666,FALSE,,,,,,,,,,,,,,,,,,,,,,45.12,neutral,D05OCT2024.xls,,2,7,10,10,88,220,14.43369528,75.33287014,59.13567896209425,1.4109575851877196,Gogate Plaza,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 17:00,2024,10,October,Q4,5,279,Saturday,TRUE,17,17:00-18:00,9719.0975,12222.4975,50.005,-2503.4,-0.204819023,10849.5675,6973.9475,9080.977395833334,0.8958050631972199,FALSE,FALSE,-560.82,0.5833333333333334,FALSE,638.1201041666664,FALSE,,,,,,,,,,,,,,,,,,,,,,36.29,neutral,D05OCT2024.xls,,2,9,,,122.22222222222223,220,14.806745683333332,76.29966151666667,76.69425402911612,48.49257691378186,Tata Power TSS Sirsi,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 18:00,2024,10,October,Q4,5,279,Saturday,TRUE,18,18:00-19:00,9705.55,10378.0925,50.035,-672.5425,-0.064804057,10849.5675,6973.9475,9080.977395833334,0.8945563959116344,FALSE,FALSE,-13.5475,0.5416666666666666,TRUE,624.5726041666658,FALSE,,,,,,,,,,,,,,,,,,,,,,32.53,neutral,D05OCT2024.xls,,2,10,10,10,70.4,110,13.62187231,76.44437636,51.468860430850405,23.574872699864557,ev_node_5305546325,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 19:00,2024,10,October,Q4,5,279,Saturday,TRUE,19,19:00-20:00,9834.0725,9377.37,49.945,456.7024999999994,0.048702621,10849.5675,6973.9475,9080.977395833334,0.9064022598135828,FALSE,FALSE,128.5225000000009,0.625,TRUE,753.0951041666667,FALSE,,,,,,,,,,,,,,,,,,,,,,37.8,neutral,D05OCT2024.xls,,1,5,,,74.8,110,13.8648551,75.94703924999999,105.38507243781157,90.52595177,Tata Power TSS Sirsi,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 20:00,2024,10,October,Q4,5,279,Saturday,TRUE,20,20:00-21:00,9027.6225,9114.7275,50.025,-87.105,-0.009556512,10849.5675,6973.9475,9080.977395833334,0.8320721079434735,FALSE,FALSE,-806.45,0.4583333333333333,TRUE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,29.36,neutral,D05OCT2024.xls,,0,9,,,110,220,13.39948373,76.25518413,77.13310558035693,64.58641184111055,ev_node_5305546325,,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 21:00,2024,10,October,Q4,5,279,Saturday,TRUE,21,21:00-22:00,8741.24,9006.119999999999,50.015,-264.88,-0.029411112,10849.5675,6973.9475,9080.977395833334,0.8056763553017208,FALSE,FALSE,-286.3825,0.4166666666666667,TRUE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,25.66,neutral,D05OCT2024.xls,,1,7,,,88,220,12.424567599999998,76.85140006666667,69.06229659944388,64.58641184111055,ev_node_13238855163,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 22:00,2024,10,October,Q4,5,279,Saturday,TRUE,22,22:00-23:00,8361.532500000001,8530.5825,50.06,-169.05,-0.019816935,10849.5675,6973.9475,9080.977395833334,0.7706788772916527,FALSE,FALSE,-379.7075,0.375,TRUE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,23.37,neutral,D05OCT2024.xls,,2,3,,,117.33333333333333,220,12.87772685,76.88098654999999,60.28148477135914,14.81403526933363,ev_node_13238855163,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/05/24,10/05/24 23:00,2024,10,October,Q4,5,279,Saturday,TRUE,23,23:00-00:00,8173.112499999999,8352.43,50.04,-179.3175,-0.021468902,10849.5675,6973.9475,9080.977395833334,0.753312286,FALSE,FALSE,-188.42,0.3333333333333333,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,20.43,recommended,D05OCT2024.xls,,6,19,,,130.8421052631579,220,12.46308855,77.4335914,37.17416832,3.6209118317502007,Honda e:swap,thermal,109.65690000000001,70.289,16.437900000000003,0,0,22.93,0.6409902158459705,0.14990301567890393,0,0,thermal
10/06/24,10/06/24 0:00,2024,10,October,Q4,6,280,Sunday,TRUE,0,00:00-01:00,7500.8025,7866.965,49.98999999999999,-366.1625,-0.046544315,10206.35,7018.4175,8479.078541666666,0.7349152733347377,FALSE,FALSE,,0.25,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,15,recommended,D06OCT2024.xls,,0,4,,,137.5,220,15.864162033333331,76.80512733333335,51.99488745132488,6.714169477766088,ev_node_6128146875,,79.339523,57.483000000000004,13.416523,0,0,8.44,0.7245191025411132,0.16910264257575636,0,0,thermal
10/06/24,10/06/24 1:00,2024,10,October,Q4,6,280,Sunday,TRUE,1,01:00-02:00,7430.109999999999,8017.969999999999,50.04,-587.86,-0.07331781,10206.35,7018.4175,8479.078541666666,0.727988948,FALSE,FALSE,-70.6925,0.2083333333333333,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,12.67,recommended,D06OCT2024.xls,,2,1,,,110,110,16.2099249,77.3400523,69.64607765076346,69.64607765076346,ev_node_6128146875,thermal,79.339523,57.483000000000004,13.416523,0,0,8.44,0.7245191025411132,0.16910264257575636,0,0,thermal
10/06/24,10/06/24 2:00,2024,10,October,Q4,6,280,Sunday,TRUE,2,02:00-03:00,7154.917499999999,7555.205,50.015,-400.2875,-0.052981686,10206.35,7018.4175,8479.078541666666,0.7010260769031044,FALSE,FALSE,-275.1925,0.125,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,8.17,recommended,D06OCT2024.xls,,,,,,,,,,,,,,79.339523,57.483000000000004,13.416523,0,0,8.44,0.7245191025411132,0.16910264257575636,0,0,thermal
10/06/24,10/06/24 3:00,2024,10,October,Q4,6,280,Sunday,TRUE,3,03:00-04:00,7056.394999999999,8632.9725,49.97499999999999,-1576.5775,-0.182622787,10206.35,7018.4175,8479.078541666666,0.6913730177781479,FALSE,FALSE,-98.5225,0.083333333,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,5.24,recommended,D06OCT2024.xls,,0,5,,,132,220,16.9204747,76.89933267500001,34.77971832743539,6.714169477766088,ev_node_6128170285,,79.339523,57.483000000000004,13.416523,0,0,8.44,0.7245191025411132,0.16910264257575636,0,0,thermal
10/06/24,10/06/24 4:00,2024,10,October,Q4,6,280,Sunday,TRUE,4,04:00-05:00,7018.4175,8814.634999999998,49.91,-1796.2175,-0.20377673,10206.35,7018.4175,8479.078541666666,0.6876520499492963,FALSE,TRUE,-37.9775,0.041666667,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,2.59,recommended,D06OCT2024.xls,,0,6,,,95.33333333333333,110,15.8021379,75.956424,115.29236523715134,115.29236523715134,ev_node_5305546325,,79.339523,57.483000000000004,13.416523,0,0,8.44,0.7245191025411132,0.16910264257575636,0,0,thermal
