location_zone_key,outage_events_total,transformer_events_total,line_events_total,avg_nearest_ev_distance_km,avg_transformer_capacity_mva,avg_line_capacity_kv,lat,lon,outage_days,daily_outage_mean,daily_outage_p95,ev_service_gap_score,grid_reliability_stress_score,infra_capacity_pressure_score,priority_score_0_100,recommended_station_action
Bydagi,21,5,16,70.327286,20.0,110.0,14.6856985,75.4922136,19,1.105263157894737,2.0,100.0,10.93,42.4,54.43,add_incremental_charging_capacity
Aques,4,1,3,19.69278909,20.0,183.33333333333334,16.1058228,74.5290892,2,2.0,2.9,100.0,12.17,40.45,54.37,add_incremental_charging_capacity
Kumbalagodu,7,0,7,12.23368408,,66.0,12.8704224,77.44520150000001,7,1.0,1.0,97.86947264,4.5600000000000005,54.38333333333333,54.34,add_incremental_charging_capacity
Sirasi,481,47,433,1.4109575850000002,14.222222222222221,171.37644341801385,14.6240511,74.8284479,216,2.2268518518518516,5.0,11.287660680000002,70.23,100.0,54.1,add_incremental_charging_capacity
Pavagada,122,5,117,116.5820133,68.0,106.5982905982906,14.133126,77.2167288,94,1.297872340425532,2.0,100.0,19.009999999999998,29.31470588235294,53.98,add_incremental_charging_capacity
Kanagala,45,8,37,47.93072854,31.428571428571427,167.67567567567568,16.349005,74.4294689,28,1.6071428571428572,3.0,100.0,17.6,31.004545454545458,53.91,add_incremental_charging_capacity
Manthur,6,6,0,62.42562887,18.333333333333332,,16.3718132,75.3533618,6,1.0,1.0,100.0,5.98,43.63636363636364,53.0,add_incremental_charging_capacity
Ilakal,6,1,5,103.70344289999998,20.0,110.0,15.9584093,76.1051745,5,1.2,1.7999999999999998,100.0,7.93,40.75,52.96,add_incremental_charging_capacity
Kunigal,21,2,19,33.21257738,20.0,177.22222222222223,13.028358,77.0883572,20,1.05,1.0500000000000007,100.0,6.380000000000003,42.85,52.95,add_incremental_charging_capacity
Chitradurga Traction,72,20,52,146.0309236,100.0,158.80769230769232,14.234461200000002,76.4375206,44,1.6363636363636365,3.0,100.0,22.759999999999998,15.8,51.92,add_incremental_charging_capacity
Chandakavathe,3,2,1,47.64334206,20.0,110.0,16.9637782,76.1348325,3,1.0,1.0,100.0,4.74,40.15,51.7,add_incremental_charging_capacity
Mundaganura,2,2,0,46.99087693,20.0,,16.4889723,75.432471,2,1.0,1.0,100.0,4.66,40.0,51.63,add_incremental_charging_capacity
Shirabur,2,1,1,45.84006236,20.0,110.0,16.4687798,75.478836,2,1.0,1.0,100.0,4.41,40.15,51.58,add_incremental_charging_capacity
Bidadi,29,0,29,10.01328595,,220.0,12.776162799999998,77.4220063,20,1.45,3.0,80.1062876,14.32,57.68333333333334,51.48,add_incremental_charging_capacity
Davanagere,49,8,41,118.5710137,100.0,210.6829268292683,14.433929,75.925413,31,1.5806451612903225,3.5,100.0,19.92,14.149999999999999,50.51,add_incremental_charging_capacity
Guttur New,70,3,66,105.9220002,163.75,213.84848484848484,14.5498407,75.8228495,49,1.4285714285714286,3.1999999999999886,100.0,19.149999999999956,14.785496183206106,50.4,add_incremental_charging_capacity
Antharasanahalli,30,5,25,57.15067488,52.0,150.0,13.3766994,77.1062272,24,1.25,2.849999999999998,100.0,15.049999999999992,19.134615384615387,50.05,add_incremental_charging_capacity
Bandihalli,51,4,47,46.58056809,100.0,138.08510638297872,13.2733736,76.4959868,37,1.3783783783783783,2.1999999999999957,100.0,13.879999999999983,15.05,48.62,monitor_only
Bijapur,73,25,46,6.821100419,25.0,196.08695652173913,16.8119064,75.7797987,33,2.212121212121212,8.199999999999996,54.568803352,44.889999999999986,38.9,47.26,monitor_only
Hosakere,12,2,10,81.81038377,60.0,100.22222222222223,13.7598621,77.2005176,10,1.2,2.0,100.0,9.46,14.833333333333334,47.02,monitor_only
Midigeshi,10,1,9,87.89168767,100.0,134.44444444444446,13.8304875,77.2047634,7,1.4285714285714286,2.6999999999999993,100.0,11.849999999999998,9.35,46.48,monitor_only
BG Road,43,0,43,8.111351265,,66.0,12.8219092,77.5846895,34,1.2647058823529411,2.349999999999998,64.89081012,12.839999999999991,59.78333333333334,45.4,monitor_only
Haluvagilu,3,3,0,102.1057991,56.25,,14.7137592,75.7862489,3,1.0,1.0,100.0,4.99,14.222222222222221,45.3,monitor_only
Hadavanahalli,11,1,10,55.281778030000005,100.0,112.2,12.843026299999998,76.2943879,11,1.0,1.0,100.0,5.13,9.5,44.17,monitor_only
Electronic City Phase 2,13,0,13,8.429319532,,66.0,12.844558,77.6758892,9,1.4444444444444444,2.0,67.434556256,9.04,55.28333333333334,43.96,monitor_only
KHB Yelahanka,11,0,11,8.858152772,,66.0,13.1092828,77.577364,11,1.0,1.0,70.865222176,4.88,54.983333333333334,43.8,monitor_only
Soladevanahalli,21,0,21,7.906981031,,66.0,13.091022200000001,77.4914798,18,1.1666666666666667,2.1499999999999986,63.255848248,10.279999999999994,56.483333333333334,43.02,monitor_only
Ramasamudra Sub Station,34,0,34,6.714169478,,122.94117647058823,16.7865394,77.2036137,19,1.7894736842105263,4.0,53.713355824,18.72,58.43333333333334,42.65,monitor_only
Bajpe,2,0,2,8.674028366,,165.0,12.9769947,74.8667217,2,1.0,1.0,69.392226928,4.16,53.63333333333333,42.62,monitor_only
Sirwal,3,0,3,8.632311163,,110.0,16.8267497,76.9320407,3,1.0,1.0,69.058489304,4.24,53.78333333333334,42.55,monitor_only
Yelahanka,6,0,6,8.300609766,,66.0,13.0986592,77.5703167,6,1.0,1.0,66.404878128,4.48,54.233333333333334,41.69,monitor_only
Mylasandra Substation,1,0,1,8.126136349,,220.0,12.8428368,77.6242286,1,1.0,1.0,65.009090792,4.08,53.483333333333334,40.8,monitor_only
Bhutnal,10,0,10,7.5260514,,110.0,16.8806058,75.7162958,9,1.1111111111111112,1.5999999999999996,60.2084112,7.199999999999998,54.833333333333336,40.31,monitor_only
Nalwar,13,0,13,6.575300740000001,,110.0,16.9386414,77.0126826,11,1.1818181818181819,2.0,52.60240592000001,9.04,55.28333333333334,38.03,monitor_only
Kanbargi,61,13,48,5.21764012,14.615384615384615,110.0,15.8874985,74.55245,48,1.2708333333333333,2.0,41.74112096,16.13,61.93684210526317,37.83,monitor_only
Kondaspura,3,0,3,6.980681184999999,,66.0,13.037788,77.7547392,3,1.0,1.0,55.84544947999999,4.24,53.78333333333334,37.27,monitor_only
Ramanagara,5,0,5,6.898891101000001,,66.0,12.7157939,77.2918997,5,1.0,1.0,55.19112880800001,4.4,54.083333333333336,37.14,monitor_only
Toravi,3,2,1,7.509719289,20.0,110.0,16.8220621,75.6458195,2,1.5,1.95,60.077754312,8.54,40.15,37.06,monitor_only
Chokkasandra,1,0,1,6.356116982,,66.0,12.8736288,77.7294744,1,1.0,1.0,50.848935856,4.08,53.483333333333334,35.14,monitor_only
Belgaum,118,15,103,2.535933079,20.0,165.53398058252426,15.9059253,74.5298502,60,1.9666666666666666,5.049999999999997,20.287464632,33.389999999999986,55.45,33.66,monitor_only
Hebbal Substation,72,7,65,3.6209118319999996,,167.87692307692308,13.0305136,77.5823758,61,1.180327868852459,2.0,28.967294655999996,15.51,63.083333333333336,32.79,monitor_only
REMCO,36,3,33,4.267413217,,66.0,12.9456416,77.5310554,30,1.2,2.0,34.139305736,11.629999999999999,58.28333333333334,32.3,monitor_only
Abbigere,29,0,29,4.453909007,,66.0,13.0728008,77.5286763,25,1.16,2.0,35.631272056,10.32,57.68333333333334,32.29,monitor_only
Budigere,22,0,22,3.761200918,,66.0,13.142242500000002,77.7352166,19,1.1578947368421053,2.0,30.089607344,9.76,56.63333333333333,29.61,monitor_only
MEI Layout,6,0,6,4.354220946,,66.0,13.061539000000002,77.5061764,6,1.0,1.0,34.833767568,4.48,54.233333333333334,29.06,monitor_only
Vikas Tech Park Substation,34,0,34,2.42090323,,165.64705882352942,12.9307068,77.6967296,19,1.7894736842105263,4.0,19.36722584,18.72,58.43333333333334,28.91,monitor_only
VIdyanagara Substation,1,0,1,4.390451629,,66.0,13.1529069,77.6314947,1,1.0,1.0,35.123613032,4.08,53.483333333333334,28.85,monitor_only
Brindavan,27,0,27,3.412779591,,66.0,13.0172903,77.5067265,24,1.125,2.0,27.302236728,10.16,57.38333333333333,28.82,monitor_only
Chandra Layout,3,0,3,4.30710392,,80.66666666666667,12.9586999,77.5287134,3,1.0,1.0,34.45683136,4.24,53.78333333333334,28.71,monitor_only
Banashankari,3,0,3,4.112289559,,66.0,12.9346528,77.5387548,3,1.0,1.0,32.898316472,4.24,53.78333333333334,28.09,monitor_only
K&C Valley Substation,2,0,2,3.532371676,,66.0,12.9425942,77.657882,1,2.0,2.0,28.258973408,8.16,53.63333333333333,27.57,monitor_only
BEL,8,0,8,3.641231585,,66.0,13.0542981,77.5612223,8,1.0,1.0,29.12985268,4.64,54.53333333333334,26.91,monitor_only
Hoody Traction,13,0,13,2.569577572,,162.76923076923077,12.9966455,77.7277991,9,1.4444444444444444,2.5999999999999996,20.556620576,11.439999999999998,55.28333333333334,26.05,monitor_only
Padmanabha Nagar Substation,23,0,23,2.141804077,,66.0,12.922052599999999,77.5607462,16,1.4375,3.0,17.134432616,13.84,56.78333333333334,25.89,monitor_only
Honaga,3,0,3,3.3305346519999994,,110.0,15.9581098,74.5231261,3,1.0,1.0,26.644277215999995,4.24,53.78333333333334,25.59,monitor_only
HMT,19,0,19,2.404209724,,66.0,13.0502974,77.5471452,16,1.1875,2.25,19.233677792,10.52,56.18333333333334,25.42,monitor_only
Golf Links Substation,29,0,29,2.269423171,,66.0,12.9537098,77.6413638,22,1.3181818181818181,2.0,18.155385368,10.32,57.68333333333334,25.29,monitor_only
HAL Substation,8,1,7,2.399305898,,66.0,12.9686272,77.6622395,6,1.3333333333333333,2.5,19.194447184,10.89,54.38333333333333,25.09,monitor_only
Mathikere,35,0,35,1.748746046,,66.0,13.036751,77.5584598,28,1.25,2.6499999999999986,13.989968368,13.399999999999995,58.583333333333336,24.93,monitor_only
Vijaya Nagar,7,0,7,2.648226149,,66.0,12.9802248,77.5363072,6,1.1666666666666667,1.75,21.185809192,7.5600000000000005,54.38333333333333,24.72,monitor_only
Koramangala Substation,10,0,10,1.044550449,,127.6,12.9431625,77.6240378,5,2.0,4.999999999999999,8.356403592,20.799999999999997,54.833333333333336,24.33,monitor_only
Exora,10,0,10,1.6297264429999998,,112.2,12.9379879,77.6972865,6,1.6666666666666667,3.5,13.037811543999998,14.8,54.833333333333336,24.1,monitor_only
Jayadeva,35,0,35,1.264296147,,66.0,12.9200807,77.5990692,22,1.5909090909090908,3.0,10.114369176,14.8,58.583333333333336,23.87,monitor_only
RMV Layout,3,0,3,2.33296769,,66.0,13.0367975,77.5664072,2,1.5,1.95,18.66374152,8.04,53.78333333333334,23.73,monitor_only
Telecom Layout Substation,2,0,2,2.64874576,,66.0,12.9668659,77.5458925,2,1.0,1.0,21.18996608,4.16,53.63333333333333,23.34,monitor_only
Manyata,72,0,72,0.742377242,,66.0,13.048141,77.619209,61,1.180327868852459,2.0,5.939017936,13.76,64.13333333333334,23.22,monitor_only
NIMHANS Substation,5,0,5,1.274699124,,66.0,12.941456499999997,77.5915395,2,2.5,3.8499999999999996,10.197592992,15.799999999999999,54.083333333333336,23.13,monitor_only
Khodays Glass Factory Substation,7,0,7,2.031925874,,88.0,12.873592399999998,77.5657202,4,1.75,2.0,16.255406992,8.56,54.38333333333333,23.09,monitor_only
Gokula,11,0,11,2.268505454,,66.0,13.044173900000002,77.5538825,11,1.0,1.0,18.148043632,4.88,54.983333333333334,22.71,monitor_only
Subramanyapura Substation,33,0,33,1.315493365,,66.0,12.8968394,77.5469054,27,1.2222222222222223,2.0,10.52394692,10.64,58.28333333333334,22.5,monitor_only
IISc MUSS,3,0,3,1.761707149,,66.0,13.0151688,77.5635497,2,1.5,1.95,14.093657192,8.04,53.78333333333334,21.9,monitor_only
Bagmane WTC,23,0,23,1.268295319,,66.0,12.9846414,77.6938533,20,1.15,2.0,10.146362552,9.84,56.78333333333334,21.7,monitor_only
Mattikere,1,0,1,1.898099414,,66.0,13.0382131,77.5586525,1,1.0,1.0,15.184795312,4.08,53.483333333333334,20.87,monitor_only
Brigade Tech Gardens Brookefield,1,0,1,1.858065799,,66.0,12.9638087,77.7224299,1,1.0,1.0,14.864526392,4.08,53.483333333333334,20.74,monitor_only
Pottery Road,1,0,1,1.783010419,,66.0,13.0018762,77.6190756,1,1.0,1.0,14.264083352,4.08,53.483333333333334,20.5,monitor_only
HBR Layout,11,0,11,1.513083948,,80.0,13.0299995,77.6277988,11,1.0,1.0,12.104671584,4.88,54.983333333333334,20.3,monitor_only
ITI,34,2,32,0.547964458,,128.5625,13.0050908,77.6865981,28,1.2142857142857142,2.0,4.383715664,11.22,58.13333333333333,20.21,monitor_only
SRS Peenya Substation,5,0,5,1.149838343,,158.4,13.027416499999998,77.5248582,4,1.25,1.8499999999999996,9.198706744,7.799999999999999,54.083333333333336,19.93,monitor_only
NRS Substation (Rajajinagar),6,0,6,1.11221309,,66.0,12.9900641,77.550953,5,1.2,1.7999999999999998,8.89770472,7.68,54.233333333333334,19.81,monitor_only
HSR Layout Substation,4,0,4,1.410585962,,66.0,12.9022267,77.6495638,4,1.0,1.0,11.284687696,4.32,53.93333333333334,19.51,monitor_only
ISRO Layout Substation,2,0,2,1.008330003,,66.0,12.8984754,77.5569842,1,2.0,2.0,8.066640024,8.16,53.63333333333333,19.49,monitor_only
Austin Town Substation,11,0,11,1.119813548,,66.0,12.9639274,77.6149477,11,1.0,1.0,8.958508384,4.88,54.983333333333334,19.04,monitor_only
C Station,2,0,2,1.284458139,,66.0,12.9923479,77.5992706,2,1.0,1.0,10.275665112,4.16,53.63333333333333,18.97,monitor_only
Jayanagar Substation,4,0,4,0.752755679,,66.0,12.9323171,77.58336,2,2.0,2.0,6.022045432,8.32,53.93333333333334,18.8,monitor_only
Victoria Hospital Substation,2,0,2,0.875873348,,66.0,12.9642082,77.5729734,2,1.0,1.0,7.006986784,4.16,53.63333333333333,17.67,monitor_only
Mahalakshmi Layout,11,0,11,0.214702661,,66.0,13.0011372,77.5482938,8,1.375,2.0,1.717621288,8.88,54.983333333333334,17.54,monitor_only
Platinum City Power Station,20,0,20,0.367430709,,66.0,13.035502400000002,77.5314806,19,1.0526315789473684,1.0999999999999979,2.939445672,5.999999999999991,56.333333333333336,17.36,monitor_only
Bijapur City,32,27,5,0.015091894,18.14814814814815,110.0,16.8130561,75.7156897,25,1.28,2.0,0.120735152,17.310000000000002,44.83163265306122,17.31,monitor_only
St Johns Wood Substation,1,0,1,0.57329123,,66.0,12.9291569,77.6096487,1,1.0,1.0,4.58632984,4.08,53.483333333333334,16.63,monitor_only
Adugodi Substation,4,0,4,0.152031919,,66.0,12.9326212,77.6129323,4,1.0,1.0,1.216255352,4.32,53.93333333333334,15.48,monitor_only
BIAL Begur Substation,1,0,1,0.190902919,,66.0,13.1819909,77.6779672,1,1.0,1.0,1.527223352,4.08,53.483333333333334,15.41,monitor_only
KIADB Substation,18,7,11,0.498806155,68.0,96.0,13.1500692,77.7015097,10,1.8,4.0,3.99044924,19.19,13.41470588235294,11.67,monitor_only
